Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/agent_infos/final/logpi Max,evaluation/agent_infos/final/logpi Mean,evaluation/agent_infos/final/logpi Min,evaluation/agent_infos/final/logpi Std,evaluation/agent_infos/initial/logpi Max,evaluation/agent_infos/initial/logpi Mean,evaluation/agent_infos/initial/logpi Min,evaluation/agent_infos/initial/logpi Std,evaluation/agent_infos/logpi Max,evaluation/agent_infos/logpi Mean,evaluation/agent_infos/logpi Min,evaluation/agent_infos/logpi Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/agent_infos/final/logpi Max,exploration/agent_infos/final/logpi Mean,exploration/agent_infos/final/logpi Min,exploration/agent_infos/final/logpi Std,exploration/agent_infos/initial/logpi Max,exploration/agent_infos/initial/logpi Mean,exploration/agent_infos/initial/logpi Min,exploration/agent_infos/initial/logpi Std,exploration/agent_infos/logpi Max,exploration/agent_infos/logpi Mean,exploration/agent_infos/logpi Min,exploration/agent_infos/logpi Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,trainer/Extrinsic Advantages Max,trainer/Extrinsic Advantages Mean,trainer/Extrinsic Rewards Max,trainer/Extrinsic Rewards Mean,trainer/Intrinsic Advantages Max,trainer/Intrinsic Advantages Mean,trainer/Intrinsic Rewards Max,trainer/Intrinsic Rewards Mean,trainer/Intrinsic Rewards Raw Max,trainer/Intrinsic Rewards Raw Mean,trainer/Intrinsic Targets Max,trainer/Intrinsic Targets Mean,trainer/Intrinsic Value Loss,trainer/KL Div Max,trainer/KL Div Mean,trainer/KL Div Min,trainer/KL Div Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Value Estimates Max,trainer/Value Estimates Mean,trainer/Value Estimates Min,trainer/Value Estimates Std,trainer/Value Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
10,0.232539,0.221489,0.210439,0.0110504,-39.6259114953,6,-24.8369385152,-39.6259114953,-50.5384277264,7.79733171468,-0.165579590101,-0.264172743302,-0.336922851509,0.0519822114312,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,66,9900,150,150.0,150,0.0,0.971216,0.205161,-0.895649,0.372296,-42.1480350487,140,-12.8405376694,-42.1480350487,-72.3525669365,14.1482321355,-0.0992101703557,-0.288121333341,-0.487771459064,0.0936385188648,0.0168673694134,-0.7514685105,-2.93783521652,0.618072221682,0.00682765245438,-0.738892213574,-3.69782662392,0.615250907905,0.0622878074646,-0.751810634244,-7.91317462921,0.71669053665,1540,225280,150,146.285714286,98,13.3920475946,4.46713,0.0,-0.176236,-0.305087,4.02478e+10,3.29291e+10,2.01717e+09,1.84382e+09,20.1717,20.1717,4.02478e+10,3.29291e+10,1.24289e+21,5.96046e-07,-1.17579e-08,-1.3113e-06,2.65786e-07,-0.142818,-0.786974,-3.6276,0.589649,-5.12227e-09,-16.4238,-16.4238,-16.4238,0.0,14.5536,11000,0.232539,0.221489,0.210439,0.0110504,-0.690461,-0.759298,-0.828135,0.0688374,0.501345,0.469104,0.436863,0.032241
11,0.309157,0.228438,0.147718,0.0807198,-34.7848268218,6,-19.1688030746,-34.7848268218,-55.8616438489,11.3096346079,-0.127792020497,-0.231898845479,-0.372410958992,0.0753975640529,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,72,10800,150,150.0,150,0.0,0.97372,0.242707,-0.911412,0.340713,-41.7482792778,140,-14.9975857694,-41.7482792778,-74.1055633261,14.4054746343,-0.099983905129,-0.285388627875,-0.494037088841,0.096150863154,0.49249073863,-0.443793631664,-2.99933815002,0.747840378692,0.495862424374,-0.488738945978,-5.36024856567,0.902433067381,0.525863230228,-0.459830659014,-7.34324884415,0.822711113281,1680,245760,150,146.285714286,98,13.3920475946,3.76535,7.45058e-09,-0.154073,-0.307775,4.02488e+10,3.03994e+10,2.01717e+09,1.76502e+09,20.1717,20.1717,4.02488e+10,3.03994e+10,1.12626e+21,1.66893e-06,-6.70552e-08,-1.43051e-06,3.79587e-07,0.0147434,-0.777062,-5.30017,0.748877,6.51926e-09,-16.5593,-16.5593,-16.5593,0.0,17.5234,12000,0.309157,0.228438,0.147718,0.0807198,-0.800004,-0.832636,-0.865267,0.0326314,0.449327,0.435133,0.420939,0.014194
12,0.440966,0.270237,0.0995087,0.170728,-47.4071448532,6,-26.0877398276,-47.4071448532,-73.1910129336,15.9398609879,-0.173918265517,-0.316047632355,-0.487940086224,0.106265739919,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,78,11700,150,150.0,150,0.0,0.94914,0.269728,-0.882797,0.33728,-42.6699266151,140,-13.8922885389,-42.6699266151,-74.0060575765,14.7907054249,-0.0926152569262,-0.29168895147,-0.493373717177,0.0996281037821,0.698643863201,-0.176831513856,-4.28328943253,0.766681883779,0.711101472378,-0.22986790772,-2.66665267944,0.764056528211,0.782861173153,-0.188055884119,-7.37317180634,0.864098470212,1820,266240,150,146.285714286,98,13.3920475946,3.65151,1.49012e-08,-0.1137,-0.247034,4.02478e+10,3.06325e+10,2.01717e+09,1.74926e+09,20.1717,20.1717,4.02478e+10,3.06325e+10,1.13903e+21,7.15256e-07,-9.56934e-08,-1.19209e-06,2.01688e-07,0.61131,-0.152438,-3.26631,0.771255,-1.95578e-08,-16.3558,-16.3558,-16.3558,1.90735e-06,16.6179,13000,0.440966,0.270237,0.0995087,0.170728,-1.01642,-1.08781,-1.15921,0.0713974,0.36189,0.337812,0.313734,0.024078
13,0.529146,0.313363,0.0975788,0.215784,-35.7121222983,6,-26.8458986943,-35.7121222983,-46.2012445985,7.02914670123,-0.178972657962,-0.238080815322,-0.308008297323,0.0468609780082,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,84,12600,150,150.0,150,0.0,0.966123,0.302841,-0.808047,0.34146,-40.7815799965,140,-11.3008111291,-40.7815799965,-72.3377646383,13.8681198785,-0.103547481035,-0.278780332008,-0.482251764255,0.0897216960997,1.04466056824,0.015341790872,-3.92742085457,0.905227027331,1.03600811958,-0.0197836505515,-4.7148771286,1.05259191725,1.153870821,0.0156786682739,-7.85714006424,0.9073662986,1960,286720,150,146.285714286,98,13.3920475946,3.67271,-5.58794e-09,-0.141137,-0.282256,4.02488e+10,3.07168e+10,2.01717e+09,1.78866e+09,20.1717,20.1717,4.02488e+10,3.07168e+10,1.13693e+21,3.33786e-06,-1.30385e-07,-1.07288e-06,4.48259e-07,0.777263,-0.0450595,-3.53825,0.820739,-6.98492e-09,-16.9511,-16.9511,-16.9511,1.90735e-06,19.3122,14000,0.529146,0.313362,0.0975788,0.215784,-1.10135,-1.10161,-1.10187,0.000263572,0.332423,0.332336,0.332248,8.76039e-05
14,0.582527,0.331425,0.0803237,0.251102,-40.1205662855,6,-19.3830472701,-40.1205662855,-61.4482771267,13.0413541824,-0.129220315134,-0.267470441903,-0.409655180845,0.0869423612162,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,90,13500,150,150.0,150,0.0,0.936059,0.303345,-0.80342,0.322795,-41.4307045478,140,-13.7059363271,-41.4307045478,-74.1099336126,15.1550951655,-0.110875044149,-0.28321770687,-0.494066224084,0.100683590043,1.21285414696,0.19923222363,-4.61052417755,0.958213395828,1.21241486073,0.219027620128,-2.90070128441,0.916605509642,1.22533679008,0.20609009647,-10.7781524658,0.935304559977,2100,307200,150,146.285714286,98,13.3920475946,4.52988,1.30385e-08,-0.127062,-0.243888,4.02458e+10,3.16428e+10,2.01717e+09,1.79654e+09,20.1717,20.1717,4.02458e+10,3.16429e+10,1.17862e+21,4.29153e-06,3.0268e-09,-9.53674e-07,7.8336e-07,1.08284,0.0567947,-4.92162,1.05394,4.09782e-08,-16.9472,-16.9472,-16.9472,3.8147e-06,13.0012,15000,0.582527,0.331425,0.0803237,0.251102,-1.21789,-1.22358,-1.22926,0.00568092,0.295852,0.294181,0.29251,0.0016712
15,0.572675,0.31445,0.0562242,0.258226,-46.5478457869,6,-38.0603938561,-46.5478457869,-74.6014466404,12.7217194959,-0.253735959041,-0.310318971913,-0.497342977603,0.0848114633063,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,96,14400,150,150.0,150,0.0,0.913626,0.311465,-0.728149,0.303197,-41.0695500398,140,-16.4706546863,-41.0695500398,-73.7665971856,13.9794413213,-0.109804364575,-0.280748877225,-0.491777314571,0.0943686882607,1.72563266754,0.508269679121,-3.0797700882,0.995380247325,1.69201624393,0.540801826971,-3.66597270966,0.846666337797,1.7263520956,0.490583100032,-8.139336586,0.952762220776,2240,327680,150,146.285714286,98,13.3920475946,4.08819,-6.51926e-09,-0.135177,-0.322933,4.02488e+10,3.21485e+10,2.01717e+09,1.82806e+09,20.1717,20.1717,4.02488e+10,3.21485e+10,1.19707e+21,1.54972e-06,3.21306e-08,-3.09944e-06,6.87875e-07,1.33169,0.502971,-3.20077,0.755517,2.04891e-08,-16.5218,-16.5218,-16.5218,1.90735e-06,16.1007,16000,0.572675,0.31445,0.0562242,0.258226,-1.32504,-1.3591,-1.39317,0.034067,0.265793,0.25704,0.248287,0.00875319
16,0.595203,0.344375,0.0935462,0.250828,-37.3146346019,6,-26.4322325835,-37.3146346019,-41.8762738544,5.01133134123,-0.17621488389,-0.248764230679,-0.279175159029,0.0334088756082,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,102,15300,150,150.0,150,0.0,0.931639,0.358073,-0.585113,0.278042,-41.8475015777,140,-17.374022827,-41.8475015777,-75.0193896463,14.996709176,-0.118310950344,-0.286066905316,-0.500129264309,0.0986020752446,1.72370958328,0.704965354289,-5.9573764801,1.14337972177,1.67428743839,0.652092657983,-4.34420156479,1.00380777875,1.73275792599,0.726858909035,-7.03804206848,0.944796389084,2380,348160,150,146.285714286,98,13.3920475946,3.77575,0.0,-0.118311,-0.302792,4.02488e+10,3.10284e+10,2.01717e+09,1.7729e+09,20.1717,20.1717,4.02488e+10,3.10284e+10,1.1623e+21,5.72205e-06,9.83709e-08,-1.96695e-06,1.30528e-06,1.65192,0.696582,-2.46024,0.84716,-2.79397e-08,-16.8262,-16.8262,-16.8262,0.0,18.1561,17000,0.595203,0.344375,0.0935462,0.250828,-1.45822,-1.50087,-1.54352,0.0426509,0.23265,0.223139,0.213628,0.0095113
17,0.592594,0.38877,0.184945,0.203824,-45.7677403636,6,-31.6863973285,-45.7677403636,-62.1730510799,10.074654132,-0.211242648857,-0.30511826909,-0.414487007199,0.06716436088,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,108,16200,150,150.0,150,0.0,0.92952,0.397363,-0.438529,0.257142,-42.2952463674,140,-13.5385469513,-42.2952463674,-74.3462227147,15.0340896082,-0.0924485731466,-0.289127660715,-0.495641484764,0.100246716972,2.10605096817,1.04535828957,-4.44291448593,0.859413322847,2.06102442741,0.962071020688,-3.1410369873,1.0411502402,2.14549636841,0.984305505556,-6.99805784225,0.982340003975,2520,368640,150,146.285714286,98,13.3920475946,4.13662,-1.49012e-08,-0.119293,-0.336551,4.02488e+10,3.22634e+10,2.01717e+09,1.8517e+09,20.1717,20.1717,4.02488e+10,3.22634e+10,1.19458e+21,2.02656e-06,-7.05477e-08,-2.5034e-06,8.22002e-07,1.73224,0.780931,-3.90749,0.934955,1.49012e-08,-16.4866,-16.4866,-16.4866,0.0,17.5041,18000,0.592594,0.388769,0.184945,0.203824,-1.39623,-1.52857,-1.6609,0.132334,0.247528,0.218748,0.189968,0.02878
18,0.661984,0.448281,0.234578,0.213703,-38.1355065734,6,-15.9258266354,-38.1355065734,-64.9127135675,15.5774750785,-0.106172177569,-0.254236710489,-0.432751423784,0.103849833857,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,114,17100,150,150.0,150,0.0,0.915821,0.437544,-0.386557,0.232655,-42.391758366,140,-13.2264497501,-42.391758366,-74.9170788654,14.2097597308,-0.0881763316674,-0.289787410705,-0.499447192436,0.0930579407906,2.25333213806,1.16979319027,-5.112408638,1.13403299292,2.28287816048,1.19670890314,-2.07636713982,0.948493674871,2.31557941437,1.24260175282,-6.44259738922,1.00206297808,2660,389120,150,146.285714286,98,13.3920475946,4.07292,1.86265e-08,-0.0881763,-0.299928,4.02488e+10,3.11953e+10,2.01717e+09,1.80442e+09,20.1717,20.1717,4.02488e+10,3.11953e+10,1.14566e+21,2.86102e-06,9.30158e-08,-2.86102e-06,6.1259e-07,2.16232,1.11357,-4.52279,1.04163,-5.26197e-08,-16.7854,-16.7854,-16.7854,0.0,17.0639,19000,0.661984,0.448281,0.234578,0.213703,-1.57608,-1.66273,-1.74938,0.0866526,0.206784,0.190333,0.173881,0.0164517
19,0.628278,0.444624,0.260971,0.183654,-43.0897827082,6,-19.3460057772,-43.0897827082,-66.8293072955,13.8155218845,-0.128973371848,-0.287265218055,-0.445528715303,0.09210347923,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,120,18000,150,150.0,150,0.0,0.89533,0.434887,-0.480987,0.231073,-40.4182427946,140,-9.96894002215,-40.4182427946,-74.7100983983,14.3077134261,-0.0945736908074,-0.276296581603,-0.498067322655,0.0923159391406,2.23093104362,1.05118630699,-1.92872691154,0.930847067815,2.22995567322,1.29311565586,-2.74815273285,0.953747117237,2.23975944519,1.18096380646,-7.5473074913,0.97623932327,2800,409600,150,146.285714286,98,13.3920475946,3.79362,-7.45058e-09,-0.227654,-0.354653,4.02488e+10,3.16673e+10,2.01717e+09,1.82018e+09,20.1717,20.1717,4.02488e+10,3.16673e+10,1.18486e+21,1.07288e-06,5.0175e-08,-2.08616e-06,4.52463e-07,2.20292,1.30536,-3.27706,0.79294,3.72529e-09,-16.7646,-16.7646,-16.7646,0.0,22.2342,20000,0.628278,0.444625,0.260971,0.183654,-1.60914,-1.71734,-1.82555,0.108203,0.200059,0.180594,0.161129,0.019465
20,0.623579,0.439051,0.254524,0.184528,-40.770718407,6,-20.3013543683,-40.770718407,-73.434189313,16.8723165085,-0.135342362455,-0.27180478938,-0.489561262087,0.112482110057,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,126,18900,150,150.0,150,0.0,0.887288,0.442825,-0.368748,0.208798,-41.6491418678,140,-12.8073259409,-41.6491418678,-74.5371206286,14.7521132563,-0.0881228084655,-0.284710930737,-0.496914137524,0.0967310567582,2.45224738121,1.36487559123,-6.05583429337,1.07850333189,2.48316764832,1.34390502444,-6.16673564911,1.16980595562,2.51932096481,1.37763180772,-9.91871452332,1.00333525597,2940,430080,150,146.285714286,98,13.3920475946,4.24534,4.88944e-09,-0.148475,-0.284145,4.02468e+10,3.02023e+10,2.01717e+09,1.7335e+09,20.1717,20.1717,4.02468e+10,3.02023e+10,1.12e+21,1.19209e-06,-5.96046e-08,-5.24521e-06,7.55692e-07,2.22108,1.24021,-5.59072,0.994625,4.65661e-10,-15.8217,-15.8217,-15.8217,0.0,13.7743,21000,0.623579,0.439051,0.254524,0.184528,-1.70176,-1.73639,-1.77103,0.0346391,0.182363,0.17626,0.170157,0.00610305
21,0.6136,0.458921,0.304242,0.154679,-37.8337614538,6,-21.5169460152,-37.8337614538,-53.8756306506,10.2721134767,-0.143446306768,-0.252225076359,-0.359170871004,0.0684807565114,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,132,19800,150,150.0,150,0.0,0.856439,0.451935,-0.269684,0.181347,-40.8641807611,140,-12.4195887998,-40.8641807611,-73.8030761938,15.0919519031,-0.0835368211325,-0.279344985672,-0.492020507959,0.0984335603608,2.77944040298,1.79619145095,-2.59062600136,0.899728845397,2.79132270813,1.78881800813,-1.72675204277,0.929877950899,2.82228755951,1.70817754421,-7.33456802368,1.00740098592,3080,450560,150,146.285714286,98,13.3920475946,3.71941,-2.04891e-08,-0.126731,-0.280277,4.02478e+10,3.04641e+10,2.01717e+09,1.74926e+09,20.1717,20.1717,4.02478e+10,3.04641e+10,1.13941e+21,2.14577e-06,-8.17236e-08,-1.00136e-05,1.6165e-06,2.56742,1.54851,-3.78799,0.953496,-5.58794e-08,-16.2611,-16.2611,-16.2611,1.90735e-06,16.4124,22000,0.6136,0.458921,0.304242,0.154679,-1.8218,-1.90711,-1.99241,0.085306,0.161734,0.14905,0.136366,0.0126841
22,0.615611,0.469844,0.324078,0.145766,-43.5325665686,6,-27.5503445536,-43.5325665686,-70.7609493809,14.9088295219,-0.183668963691,-0.290217110457,-0.471739662539,0.0993921968127,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,138,20700,150,150.0,150,0.0,0.848703,0.460134,-0.1722,0.169865,-41.3026226339,140,-10.6737592538,-41.3026226339,-74.1355937214,14.5723826889,-0.101572755175,-0.282342146912,-0.494237291476,0.0980713151627,3.10845565796,1.97439744813,-5.38259363174,1.14097655567,3.10654973984,1.94513099577,-3.73277902603,1.16979737664,3.14066410065,1.95135286941,-6.47923898697,1.01124195097,3220,471040,150,146.285714286,98,13.3920475946,3.63227,-2.23517e-08,-0.108916,-0.241439,4.02468e+10,2.94436e+10,2.01717e+09,1.74138e+09,20.1717,20.1717,4.02468e+10,2.94436e+10,1.08858e+21,3.8147e-06,-2.49129e-08,-1.60933e-06,9.08316e-07,2.80778,1.85817,-2.41207,1.01204,-1.01747e-07,-15.7602,-15.7602,-15.7602,2.86102e-06,17.2856,23000,0.615611,0.469844,0.324078,0.145766,-1.96584,-2.02077,-2.07569,0.0549228,0.140038,0.132754,0.12547,0.00728389
23,0.597808,0.454261,0.310714,0.143547,-44.5881096786,6,-24.0558647639,-44.5881096786,-69.8674897154,14.3637231736,-0.160372431759,-0.297254064524,-0.465783264769,0.0957581544909,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,144,21600,150,150.0,150,0.0,0.801305,0.441099,-0.0943062,0.161408,-43.0220007698,140,-14.3224230588,-43.0220007698,-74.4730262255,15.6626559205,-0.101484488258,-0.294095708387,-0.496486841503,0.102503212893,3.17144680023,2.08375932234,-2.29620170593,1.07115518814,3.19069004059,2.0680687585,-1.7742087841,1.05347781021,3.19947767258,2.14280107411,-7.69273090363,1.00647843419,3360,491520,150,146.285714286,98,13.3920475946,4.20148,-1.30385e-08,-0.221444,-0.323272,4.02488e+10,3.1322e+10,2.01717e+09,1.78078e+09,20.1717,20.1717,4.02488e+10,3.13221e+10,1.16455e+21,2.02656e-06,2.163e-07,-4.17233e-06,9.96553e-07,3.18298,2.25713,-1.65871,0.836283,3.53903e-08,-17.0467,-17.0467,-17.0467,0.0,15.5527,24000,0.597808,0.454261,0.310714,0.143547,-2.14956,-2.23301,-2.31645,0.0834435,0.116535,0.107579,0.0986229,0.00895599
24,0.573784,0.439956,0.306128,0.133828,-41.5440261191,6,-22.6880841139,-41.5440261191,-63.8800205767,15.022062541,-0.151253894093,-0.276960174127,-0.425866803845,0.100147083606,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,150,22500,150,150.0,150,0.0,0.767718,0.437194,-0.124928,0.15698,-41.8472107514,140,-12.7934244542,-41.8472107514,-74.6907606606,13.3531605675,-0.0852894963613,-0.286064917246,-0.497938404404,0.0878075543791,3.43445825577,2.40300858723,-0.967999637127,0.937332075855,3.38906621933,2.32168877806,-2.0460858345,0.945122605686,3.44397163391,2.29607521975,-6.00424098969,1.0035855496,3500,512000,150,146.285714286,98,13.3920475946,3.61888,3.35276e-08,-0.133196,-0.253092,4.02488e+10,3.10378e+10,2.01717e+09,1.79654e+09,20.1717,20.1717,4.02488e+10,3.10378e+10,1.15983e+21,3.8147e-06,-7.66013e-08,-2.6226e-06,8.35563e-07,3.09902,2.11832,-5.92245,1.04914,7.82311e-08,-17.3006,-17.3006,-17.3006,1.90735e-06,20.6545,25000,0.573784,0.439956,0.306128,0.133828,-2.18913,-2.21958,-2.25004,0.0304525,0.112014,0.108705,0.105395,0.0033093
25,0.583172,0.441127,0.299082,0.142045,-42.9828311437,6,-17.6145617712,-42.9828311437,-61.4923981215,15.7188075455,-0.117430411808,-0.286552207624,-0.40994932081,0.104792050303,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,156,23400,150,150.0,150,0.0,0.764221,0.452389,-0.031161,0.155764,-44.1562323387,140,-13.6685591758,-44.1562323387,-74.7859689517,15.791101914,-0.0911237278385,-0.301849244503,-0.498573126345,0.101941014327,3.61712288857,2.61276538138,-0.685426592827,0.920229696818,3.61689162254,2.63385699987,-1.17270159721,0.905184288534,3.65084791183,2.59039635561,-5.43974256516,0.978844192274,3640,532480,150,146.285714286,98,13.3920475946,4.04463,7.45058e-09,-0.127594,-0.264007,4.02488e+10,2.97928e+10,2.01717e+09,1.67835e+09,20.1717,20.1717,4.02488e+10,2.97928e+10,1.12277e+21,2.02656e-06,-3.79514e-08,-3.8147e-06,9.68111e-07,3.50964,2.54402,-1.57743,0.896004,6.0536e-08,-17.0325,-17.0325,-17.0325,0.0,16.6989,26000,0.583172,0.441127,0.299082,0.142045,-2.39668,-2.41571,-2.43473,0.0190263,0.0910195,0.0893203,0.0876211,0.00169923
26,0.605366,0.467027,0.328688,0.138339,-45.2800769791,6,-32.6071938443,-45.2800769791,-64.987691052,10.3381610002,-0.217381292295,-0.301867179861,-0.43325127368,0.068921073335,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,162,24300,150,150.0,150,0.0,0.785422,0.477199,-0.043722,0.15872,-41.7701804656,140,-12.8682834662,-41.7701804656,-71.2038604377,14.071752833,-0.085788556441,-0.285538343027,-0.474692402918,0.0931803011846,3.83730220795,2.67416440291,-1.03689157963,0.988619027306,3.82374167442,2.87054757135,0.24025863409,0.777967069733,3.8582482338,2.70575832532,-6.47711992264,1.00018147762,3780,552960,150,146.285714286,98,13.3920475946,4.78741,-1.86265e-09,-0.148263,-0.326114,4.02478e+10,3.26374e+10,2.01717e+09,1.84382e+09,20.1717,20.1717,4.02478e+10,3.26374e+10,1.21622e+21,9.05991e-06,2.71248e-07,-8.34465e-06,1.7223e-06,3.55421,2.50625,-2.98392,1.05866,-2.23517e-08,-17.7867,-17.7867,-17.7867,3.8147e-06,14.1884,27000,0.605367,0.467027,0.328688,0.138339,-2.37373,-2.40951,-2.44529,0.0357786,0.0931328,0.0899171,0.0867013,0.00321574
27,0.624787,0.485353,0.345918,0.139435,-43.4579289622,6,-23.3150715988,-43.4579289622,-69.4506419578,13.822173528,-0.155433810659,-0.289719526415,-0.463004279719,0.0921478235202,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,168,25200,150,150.0,150,0.0,0.761377,0.487726,0.0446789,0.147147,-38.4969416757,140,-10.0316040804,-38.4969416757,-74.0506379589,15.4007411726,-0.0837765899472,-0.263162687236,-0.493670919726,0.102204596957,4.09247970581,2.93445940231,-1.3773598671,1.07187139037,4.13423633575,3.01397912119,-1.39302325249,0.976296112381,4.13648462296,2.97956405032,-6.50074195862,1.00532711905,3920,573440,150,146.285714286,98,13.3920475946,3.81407,7.45058e-09,-0.186089,-0.286449,4.02468e+10,3.09269e+10,2.01717e+09,1.78866e+09,20.1717,20.1717,4.02468e+10,3.09269e+10,1.14428e+21,9.53674e-06,3.20375e-07,-7.15256e-06,2.43242e-06,3.80947,2.86016,-2.20085,0.948974,7.63685e-08,-16.6894,-16.6894,-16.6894,1.90735e-06,15.8857,28000,0.624787,0.485353,0.345918,0.139435,-2.4507,-2.51051,-2.57032,0.0598124,0.0862333,0.0813721,0.0765108,0.00486126
28,0.630193,0.495712,0.361231,0.134481,-53.1152368675,6,-29.6584775878,-53.1152368675,-66.3312315683,11.6158655641,-0.197723183919,-0.354101579116,-0.442208210455,0.0774391037606,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,174,26100,150,150.0,150,0.0,0.78304,0.494353,0.11713,0.143317,-43.4331393913,140,-14.545138547,-43.4331393913,-74.6116942114,15.0766140612,-0.11545305548,-0.296906226308,-0.497411294742,0.0993269054364,4.22094678879,3.07316877076,-3.78454351425,1.14222293183,4.30177927017,3.00218802627,-0.489128351212,1.10128759718,4.30328655243,3.17908331623,-7.33249235153,1.02077893516,4060,593920,150,146.285714286,98,13.3920475946,4.13763,-3.72529e-09,-0.129235,-0.264147,4.02478e+10,3.19011e+10,2.01717e+09,1.80442e+09,20.1717,20.1717,4.02478e+10,3.19011e+10,1.19193e+21,7.39098e-06,-9.19681e-09,-1.18613e-05,2.39102e-06,4.10908,3.10666,-1.45927,1.03599,-1.546e-07,-15.9384,-15.9384,-15.9384,0.0,12.6011,29000,0.630193,0.495712,0.361231,0.134481,-2.61138,-2.6531,-2.69482,0.0417223,0.0734333,0.0704938,0.0675543,0.00293946
29,0.634872,0.50658,0.378289,0.128292,-47.337580387,6,-23.9126578679,-47.337580387,-69.7210645113,13.9265167386,-0.159417719119,-0.315583869247,-0.464807096742,0.0928434449243,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,180,27000,150,150.0,150,0.0,0.753471,0.503699,0.123744,0.138326,-42.0012506356,140,-12.7776128741,-42.0012506356,-75.0726390533,14.870429743,-0.10794231418,-0.287117924267,-0.500484260355,0.100325621851,4.4068031311,3.30095555314,-0.525140881538,1.00884453642,4.40152597427,3.38054383397,-0.848419070244,0.938394566206,4.417283535,3.36993801815,-4.73402643204,1.01977760624,4200,614400,150,146.285714286,98,13.3920475946,3.7775,0.0,-0.159199,-0.334067,4.02488e+10,3.0154e+10,2.01717e+09,1.75714e+09,20.1717,20.1717,4.02488e+10,3.0154e+10,1.11898e+21,9.53674e-06,-9.26666e-08,-5.48363e-06,1.7523e-06,4.30666,3.2707,-3.68825,1.05956,-9.03383e-08,-16.8096,-16.8096,-16.8096,0.0,20.1798,30000,0.634872,0.50658,0.378289,0.128292,-2.65481,-2.74307,-2.83132,0.0882543,0.070312,0.0646235,0.058935,0.00568854
