Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/agent_infos/final/logpi Max,evaluation/agent_infos/final/logpi Mean,evaluation/agent_infos/final/logpi Min,evaluation/agent_infos/final/logpi Std,evaluation/agent_infos/initial/logpi Max,evaluation/agent_infos/initial/logpi Mean,evaluation/agent_infos/initial/logpi Min,evaluation/agent_infos/initial/logpi Std,evaluation/agent_infos/logpi Max,evaluation/agent_infos/logpi Mean,evaluation/agent_infos/logpi Min,evaluation/agent_infos/logpi Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/agent_infos/final/logpi Max,exploration/agent_infos/final/logpi Mean,exploration/agent_infos/final/logpi Min,exploration/agent_infos/final/logpi Std,exploration/agent_infos/initial/logpi Max,exploration/agent_infos/initial/logpi Mean,exploration/agent_infos/initial/logpi Min,exploration/agent_infos/initial/logpi Std,exploration/agent_infos/logpi Max,exploration/agent_infos/logpi Mean,exploration/agent_infos/logpi Min,exploration/agent_infos/logpi Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,trainer/Extrinsic Advantages Max,trainer/Extrinsic Advantages Mean,trainer/Extrinsic Rewards Max,trainer/Extrinsic Rewards Mean,trainer/Intrinsic Advantages Max,trainer/Intrinsic Advantages Mean,trainer/Intrinsic Rewards Max,trainer/Intrinsic Rewards Mean,trainer/Intrinsic Rewards Raw Max,trainer/Intrinsic Rewards Raw Mean,trainer/Intrinsic Targets Max,trainer/Intrinsic Targets Mean,trainer/Intrinsic Value Loss,trainer/KL Div Max,trainer/KL Div Mean,trainer/KL Div Min,trainer/KL Div Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Value Estimates Max,trainer/Value Estimates Mean,trainer/Value Estimates Min,trainer/Value Estimates Std,trainer/Value Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
0,3.68578e-05,-0.000109782,-0.000256421,0.00014664,-53.330745471,6,-38.0141403812,-53.330745471,-71.1945511675,9.88473135583,-0.253427602541,-0.35553830314,-0.474630341116,0.0658982090389,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6,900,150,150.0,150,0.0,0.394327,0.000826844,-0.38687,0.0987214,-41.8971044729,140,-11.3957670891,-41.8971044729,-74.8366958608,15.8398009941,-0.0759717805941,-0.286405987608,-0.498911305738,0.102155698025,2.75216555595,1.68520458468,-3.23402786255,1.05277499463,2.76262378693,1.82448919586,-5.8446393013,1.07634538952,2.76720881462,1.7951728046,-7.2959728241,0.988626181982,140,20480,150,146.285714286,98,13.3920475946,2.09525,2.98023e-07,-0.138753,-0.266765,2.36254e+09,1.7056e+09,1.18405e+08,1.01292e+08,1.18405,1.18405,2.36254e+09,1.7056e+09,3.65004e+18,1.3113e-06,-3.3062e-08,-9.53674e-07,3.47217e-07,2.76486,1.73537,-5.76688,1.03731,-2.79862e-07,-0.00158139,-0.00158139,-0.00158139,2.32831e-10,18.0414,1000,3.68578e-05,-0.000109782,-0.000256421,0.00014664,-2.30259,-2.30259,-2.30259,0.0,0.1,0.1,0.1,0.0
1,0.00789289,0.00403003,0.000167165,0.00386286,-40.269833388,6,-20.3836808059,-40.269833388,-71.7581188252,19.3811955406,-0.135891205373,-0.26846555592,-0.478387458835,0.129207970271,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12,1800,150,150.0,150,0.0,0.419114,0.00845457,-0.412159,0.0988216,-39.4595508195,140,-12.7141652648,-39.4595508195,-73.7584086489,15.0586488947,-0.084761101765,-0.26974302318,-0.491722724326,0.0989170599758,2.75567913055,1.79067772627,-2.6184027195,1.01095580596,2.75499010086,1.83635541073,-1.19416284561,0.852520002714,2.76802444458,1.79906382421,-9.33836078644,0.976323571705,280,40960,150,146.285714286,98,13.3920475946,4.71273,-1.95578e-08,-0.0847611,-0.227423,2.36249e+09,1.84834e+09,1.18405e+08,1.04529e+08,1.18405,1.18405,2.36249e+09,1.84834e+09,4.05055e+18,2.38419e-06,-1.39698e-08,-1.19209e-06,3.63133e-07,2.75749,1.79891,-1.79382,0.896253,7.49715e-08,-15.4675,-15.4675,-15.4675,2.86102e-06,10.0873,2000,0.00789289,0.00403003,0.000167165,0.00386286,-2.30259,-2.30259,-2.30259,0.0,0.1,0.1,0.1,0.0
2,0.0219148,0.0186961,0.0154773,0.00321876,-44.0034118029,6,-38.391688982,-44.0034118029,-54.0020501804,6.0475170297,-0.255944593213,-0.293356078686,-0.36001366787,0.040316780198,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,18,2700,150,150.0,150,0.0,0.409385,0.0112858,-0.377801,0.0999568,-42.7873720388,140,-9.44225567412,-42.7873720388,-74.5467800783,15.2704686598,-0.0963495476951,-0.292491801046,-0.496978533855,0.0989573161137,2.76352190971,1.78846539259,-1.40812301636,0.864841154902,2.74068379402,1.70943705397,-3.67478394508,1.0546632896,2.76801919937,1.77648880066,-7.11329984665,1.00177376725,420,61440,150,146.285714286,98,13.3920475946,3.59869,1.86265e-09,-0.15196,-0.301597,2.36249e+09,1.77791e+09,1.18405e+08,1.03604e+08,1.18405,1.18405,2.36249e+09,1.77791e+09,3.85619e+18,1.07288e-06,8.61473e-09,-1.13249e-06,3.65148e-07,2.76232,1.78553,-3.62815,0.988342,-5.21541e-08,-16.0846,-16.0846,-16.0846,3.8147e-06,17.0358,3000,0.0219148,0.0186961,0.0154773,0.00321876,-2.30259,-2.30259,-2.30259,0.0,0.1,0.1,0.1,0.0
3,0.0153712,0.0069412,-0.00148881,0.00843001,-47.3296332501,6,-19.1209964785,-47.3296332501,-73.5227253931,19.3291001179,-0.127473309857,-0.315530888334,-0.490151502621,0.128860667453,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,24,3600,150,150.0,150,0.0,0.438444,0.00605193,-0.425064,0.0999598,-41.4613935119,140,-13.3182058146,-41.4613935119,-73.9800844123,14.5998405949,-0.0887880387642,-0.28342749471,-0.493200562749,0.0962653304973,2.7572581768,1.88556782433,-1.72666037083,0.942785906772,2.76609039307,1.83772005524,-1.383882761,0.857439792549,2.76798772812,1.7878569656,-7.88606452942,0.983273452497,560,81920,150,146.285714286,98,13.3920475946,4.44268,0.0,-0.143934,-0.253815,2.36254e+09,1.82208e+09,1.18405e+08,1.02217e+08,1.18405,1.18405,2.36255e+09,1.82208e+09,4.00695e+18,8.34465e-07,1.67638e-08,-8.34465e-07,3.22442e-07,2.76096,1.79443,-2.76834,0.895044,8.3819e-09,-17.2393,-17.2393,-17.2393,1.90735e-06,12.4034,4000,0.0153712,0.0069412,-0.00148881,0.00843001,-2.30259,-2.30259,-2.30259,0.0,0.1,0.1,0.1,0.0
4,0.0254658,0.00325232,-0.0189612,0.0222135,-43.2391136612,6,-34.2500226482,-43.2391136612,-57.3178410462,7.47959309418,-0.228333484321,-0.288260757741,-0.382118940308,0.0498639539612,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,30,4500,150,150.0,150,0.0,0.388299,-0.00510266,-0.402226,0.10128,-44.1116568833,140,-14.1445569843,-44.1116568833,-74.6201430128,15.1401688907,-0.114266889174,-0.301544529476,-0.497467620085,0.0997838177104,2.76200079918,1.9274956337,-3.57284426689,1.00281367103,2.76777458191,1.70923937815,-2.59471559525,1.06720679142,2.76902723312,1.78698007409,-6.47643375397,0.9678467553,700,102400,150,146.285714286,98,13.3920475946,4.05961,-1.86265e-09,-0.140691,-0.26238,2.36254e+09,1.89209e+09,1.18405e+08,1.08229e+08,1.18405,1.18405,2.36255e+09,1.89209e+09,4.14229e+18,1.43051e-06,1.44355e-08,-1.43051e-06,3.47372e-07,2.76787,1.81039,-2.66305,1.01758,-1.86265e-09,-16.8489,-16.8489,-16.8489,0.0,16.1325,5000,0.0254658,0.00325232,-0.0189612,0.0222135,-2.30259,-2.30259,-2.30259,0.0,0.1,0.1,0.1,0.0
5,0.00761492,-0.00635142,-0.0203178,0.0139663,-39.5977261071,6,-20.7274947566,-39.5977261071,-58.2811389158,12.834655343,-0.138183298377,-0.263984840714,-0.388540926105,0.0855643689533,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,36,5400,150,150.0,150,0.0,0.372626,-0.00220504,-0.39351,0.0998611,-41.9131768936,140,-12.7467417891,-41.9131768936,-74.2245992562,15.2750265279,-0.0849782785939,-0.286515857671,-0.494830661708,0.0984494188356,2.76335191727,1.82176725694,-1.67455339432,0.918934400331,2.75994300842,1.93915764008,-2.85376954079,0.836092373285,2.76768994331,1.78982568188,-5.88451242447,0.977129502289,840,122880,150,146.285714286,98,13.3920475946,4.01273,-2.93367e-08,-0.0849783,-0.273837,2.36254e+09,1.8505e+09,1.18405e+08,1.06379e+08,1.18405,1.18405,2.36255e+09,1.8505e+09,4.04373e+18,1.19209e-06,-2.72412e-08,-1.90735e-06,3.67494e-07,2.76306,1.76787,-2.34228,1.01725,8.9407e-08,-18.8576,-18.8576,-18.8576,3.8147e-06,20.4893,6000,0.00761492,-0.00635142,-0.0203178,0.0139663,-2.30259,-2.30259,-2.30259,0.0,0.1,0.1,0.1,0.0
6,0.0140685,-0.00554264,-0.0251538,0.0196112,-33.702104027,6,-12.6352927113,-33.702104027,-56.0656088775,15.9451576622,-0.0842352847417,-0.224680693514,-0.37377072585,0.106301051081,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,42,6300,150,150.0,150,0.0,0.38131,-0.00466394,-0.41106,0.10062,-40.6147143832,140,-13.120262759,-40.6147143832,-74.1343487973,14.7576492468,-0.0874684183933,-0.277639649104,-0.494228991982,0.0979835645873,2.75955224037,1.79946057158,-3.80748391151,1.03599288248,2.76416754723,1.83326678148,-2.26885080338,0.924104034162,2.76816177368,1.79034226732,-6.16627216339,0.982255315771,980,143360,150,146.285714286,98,13.3920475946,3.89393,-4.65661e-09,-0.0874684,-0.266333,2.36249e+09,1.8266e+09,1.18405e+08,1.04067e+08,1.18405,1.18405,2.36249e+09,1.8266e+09,4.0014e+18,1.90735e-06,3.56231e-08,-1.19209e-06,3.52971e-07,2.75855,1.85053,-3.2272,0.959608,1.62981e-08,-17.0393,-17.0393,-17.0393,0.0,17.9572,7000,0.0140685,-0.00554264,-0.0251538,0.0196112,-2.30259,-2.30259,-2.30259,0.0,0.1,0.1,0.1,0.0
7,0.00408843,-0.0141793,-0.032447,0.0182677,-30.0236687129,6,-15.2577741205,-30.0236687129,-44.8699351907,10.956195741,-0.101718494137,-0.200157791419,-0.299132901271,0.0730413049399,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,48,7200,150,150.0,150,0.0,0.363589,-0.0215271,-0.404388,0.103227,-43.1659540814,140,-13.4190535391,-43.1659540814,-73.6927826768,13.1849961852,-0.112425994982,-0.295079764228,-0.498812926065,0.0861346076122,2.7670879364,1.81099931853,-2.0704741478,0.86740208169,2.7674279213,1.7386917987,-1.79363191128,0.984184034905,2.77247619629,1.78470624312,-5.77721643448,0.982763602832,1120,163840,150,146.285714286,98,13.3920475946,3.64225,-2.23517e-08,-0.215469,-0.307425,2.36254e+09,1.78457e+09,1.18405e+08,1.04992e+08,1.18405,1.18405,2.36255e+09,1.78457e+09,3.85144e+18,9.53674e-07,2.23517e-08,-7.15256e-07,3.07782e-07,2.76743,1.91587,-1.13029,0.822945,-1.15251e-08,-16.9761,-16.9761,-16.9761,0.0,20.6402,8000,0.00408843,-0.0141793,-0.032447,0.0182677,-2.30259,-2.30259,-2.30259,0.0,0.1,0.1,0.1,0.0
8,0.0327798,-0.0162403,-0.0652603,0.04902,-42.7100366365,6,-28.7162433577,-42.7100366365,-53.1065835924,8.3043915204,-0.191441622385,-0.284733577577,-0.354043890616,0.055362610136,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,54,8100,150,150.0,150,0.0,0.445491,-0.00906186,-0.410177,0.112029,-41.4869531812,140,-13.2668932594,-41.4869531812,-74.1341129663,15.0539329826,-0.10355359776,-0.283602219012,-0.494227419775,0.0991584081947,2.76508331299,1.84177658217,-1.76100122929,0.852271523034,2.76363754272,1.81867850806,-2.1586587429,0.869847872145,2.77487516403,1.78320654863,-6.97796726227,0.989768745132,1260,184320,150,146.285714286,98,13.3920475946,3.82486,7.45058e-09,-0.154678,-0.314759,2.36254e+09,1.68209e+09,1.18405e+08,9.8054e+07,1.18405,1.18405,2.36255e+09,1.68209e+09,3.63143e+18,1.19209e-06,-5.3551e-09,-1.3113e-06,3.74293e-07,2.77274,1.83762,-1.63286,0.961105,1.39698e-09,-17.7266,-17.7266,-17.7266,0.0,20.4757,9000,0.0327798,-0.0162403,-0.0652603,0.04902,-2.30259,-2.30259,-2.30259,0.0,0.1,0.1,0.1,0.0
9,0.0299006,-0.0104891,-0.0508788,0.0403897,-51.877652806,6,-39.7435441301,-51.877652806,-73.9785483558,11.6102889421,-0.264956960867,-0.345851018707,-0.493190322372,0.0774019262808,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,60,9000,150,150.0,150,0.0,0.397031,-0.0165891,-0.469096,0.107077,-41.0041634227,140,-10.4881194196,-41.0041634227,-72.8854536642,14.7622096083,-0.0841647414996,-0.280301898397,-0.485903024428,0.0967728430416,2.75776433945,1.79194286934,-5.44836044312,1.14279665346,2.75479650497,1.70019844302,-4.42010164261,1.15469164937,2.77167391777,1.78353830203,-8.74296379089,0.992597092753,1400,204800,150,146.285714286,98,13.3920475946,3.45079,1.49012e-08,-0.0841647,-0.268054,2.36254e+09,1.80866e+09,1.18405e+08,1.05917e+08,1.18405,1.18405,2.36255e+09,1.80866e+09,3.923e+18,9.53674e-07,-1.69966e-08,-1.66893e-06,3.3387e-07,2.763,1.92277,-2.72445,0.809402,-3.91155e-08,-16.6568,-16.6568,-16.6568,1.90735e-06,20.7257,10000,0.0299006,-0.0104891,-0.0508788,0.0403897,-2.30259,-2.30259,-2.30259,0.0,0.1,0.1,0.1,0.0
